,vacancy,name_vac,id_empl,skill
453,38581792,Специалист по персоналу,2715628,Учет кадров
454,38608270,Ведущий программист 1C,2729123,"Программирование, Разработка"
455,38608270,Ведущий программист 1C,2729123,Системы управления предприятием (ERP)
456,38608270,Ведущий программист 1C,2729123,Инженер
457,38608270,Ведущий программист 1C,2729123,Администратор баз данных
458,38608270,Ведущий программист 1C,2729123,CRM системы
459,38608270,Ведущий программист 1C,2729123,Аналитик
460,38608280,Программист/аналитик 1C,2729123,"Программирование, Разработка"
461,38608280,Программист/аналитик 1C,2729123,Системы управления предприятием (ERP)
462,38608280,Программист/аналитик 1C,2729123,Инженер
463,38608280,Программист/аналитик 1C,2729123,Администратор баз данных
464,38608280,Программист/аналитик 1C,2729123,CRM системы
465,38608280,Программист/аналитик 1C,2729123,Аналитик
466,38609826,Программист 1 С,46863,"Программирование, Разработка"
467,38609826,Программист 1 С,46863,Сетевые технологии
468,38609826,Программист 1 С,46863,Системный администратор
469,38609826,Программист 1 С,46863,Инженер
470,38609826,Программист 1 С,46863,Администратор баз данных
471,38646399,Старший специалист по взысканию,3529,"Взыскание задолженности, Коллекторская деятельность"
472,38646399,Старший специалист по взысканию,3529,"Взыскание задолженности, Коллекторская деятельность"
473,38646399,Старший специалист по взысканию,3529,Работа с проблемными заемщиками
474,38665733,Специалист 2 линии экспертной технической поддержки со знанием английского языка,4046943,Информационные технологии
475,38676052,Инженер-технолог по механической обработке,1975452,Авиационная промышленность
476,38676052,Инженер-технолог по механической обработке,1975452,Машиностроение
477,38676052,Инженер-технолог по механической обработке,1975452,Инженер
478,38676052,Инженер-технолог по механической обработке,1975452,Металлургия
479,38676052,Инженер-технолог по механической обработке,1975452,Технолог
480,38685150,Scala разработчик (удаленная работа),78638,"Программирование, Разработка"
481,38711636,Сварщик,745322,Строительство
482,38711636,Сварщик,745322,Рабочие строительных специальностей
483,38711636,Сварщик,745322,Сварщик
484,38767775,Senior developer Python (работа с данными),87322,"Программирование, Разработка"
485,38801853,Менеджер по персоналу с функциями секретаря,3437792,Учет кадров
486,38801853,Менеджер по персоналу с функциями секретаря,3437792,Секретарь
487,38808759,Наладчик станков с ЧПУ,848358,Наладчик
488,38810665,Ведущий разработчик Java/Kotlin /Team Lead Java/Kotlin Developer,9188,"Программирование, Разработка"
489,38811250,Front-end Developer (React/Angular/Vue),6769,"Программирование, Разработка"
490,38811250,Front-end Developer (React/Angular/Vue),6769,Web инженер
491,38821822,Инженер по нагрузочному тестированию,3388,Банковское ПО
492,38821822,Инженер по нагрузочному тестированию,3388,"Программирование, Разработка"
493,38821822,Инженер по нагрузочному тестированию,3388,Инженер
494,38821822,Инженер по нагрузочному тестированию,3388,Тестирование
495,38875355,Наладчик сварочного оборудования,1327634,"Электромонтер, Кабельщик"
496,38875355,Наладчик сварочного оборудования,1327634,Наладчик
497,38875355,Наладчик сварочного оборудования,1327634,Сварщик
498,38875355,Наладчик сварочного оборудования,1327634,Оператор станков
499,38877146,Контакт-центр специалист (отдел продаж),599,Продажа финансовых продуктов
500,38877146,Контакт-центр специалист (отдел продаж),599,"Начальный уровень, Мало опыта"
501,38877146,Контакт-центр специалист (отдел продаж),599,Сотрудник call-центра
502,38877146,Контакт-центр специалист (отдел продаж),599,"Начальный уровень, Мало опыта"
503,38878833,Специалист по информационной безопасности (стажер),3095,"Начальный уровень, Мало опыта"
504,38878833,Специалист по информационной безопасности (стажер),3095,Компьютерная безопасность
505,38878833,Специалист по информационной безопасности (стажер),3095,Инженер
506,38878833,Специалист по информационной безопасности (стажер),3095,Экономическая и информационная безопасность
507,38903606,"Специалист контакт-центра, Отдел продаж",599,Продажа финансовых продуктов
508,38903606,"Специалист контакт-центра, Отдел продаж",599,"Начальный уровень, Мало опыта"
509,38903606,"Специалист контакт-центра, Отдел продаж",599,Сотрудник call-центра
510,38903606,"Специалист контакт-центра, Отдел продаж",599,"Начальный уровень, Мало опыта"
511,38922376,Специалист технической поддержки,2487548,"Начальный уровень, Мало опыта"
512,38922376,Специалист технической поддержки,2487548,"Программирование, Разработка"
513,38922376,Специалист технической поддержки,2487548,"Поддержка, Helpdesk"
514,38922376,Специалист технической поддержки,2487548,Интернет
515,38922856,Специалист технической поддержки,2487548,"Начальный уровень, Мало опыта"
516,38922856,Специалист технической поддержки,2487548,"Программирование, Разработка"
517,38922856,Специалист технической поддержки,2487548,"Поддержка, Helpdesk"
518,38922856,Специалист технической поддержки,2487548,Интернет
519,38976446,Сетевой инженер,3945,Сервисный инженер
520,38976446,Сетевой инженер,3945,Инсталляция и настройка оборудования
521,38976446,Сетевой инженер,3945,Сетевые технологии
522,38976446,Сетевой инженер,3945,Системный администратор
523,38976446,Сетевой инженер,3945,Инженер
524,38988043,Lead .NET Backend разработчик,46769,Игровое ПО
525,38988043,Lead .NET Backend разработчик,46769,"Программирование, Разработка"
526,38988043,Lead .NET Backend разработчик,46769,Web мастер
527,38988122,Lead .NET Backend разработчик,46769,Игровое ПО
528,38988122,Lead .NET Backend разработчик,46769,"Программирование, Разработка"
529,38988122,Lead .NET Backend разработчик,46769,Web инженер
530,38988122,Lead .NET Backend разработчик,46769,Web мастер
531,38989439,Senior .NET Backend разработчик,46769,Игровое ПО
532,38989439,Senior .NET Backend разработчик,46769,"Программирование, Разработка"
533,38989439,Senior .NET Backend разработчик,46769,Web мастер
534,38989450,Senior .NET Backend разработчик,46769,Игровое ПО
535,38989450,Senior .NET Backend разработчик,46769,"Программирование, Разработка"
536,38989450,Senior .NET Backend разработчик,46769,Web инженер
537,38989450,Senior .NET Backend разработчик,46769,Web мастер
538,39004460,Кредитный специалист,667710,Кредиты
539,39004460,Кредитный специалист,667710,Продажа финансовых продуктов
540,39004460,Кредитный специалист,667710,"Начальный уровень, Мало опыта"
541,39004460,Кредитный специалист,667710,Продажи
542,39004460,Кредитный специалист,667710,Консультирование
543,39004460,Кредитный специалист,667710,"Финансы, Банки, Инвестиции"
544,39006705,Специалист по разработке алгоритмов,665470,"Программирование, Разработка"
545,39006705,Специалист по разработке алгоритмов,665470,Системная интеграция
546,39006705,Специалист по разработке алгоритмов,665470,Инженер
547,39019522,Middle QA Engineer (Manual),36486,Инженер
548,39019522,Middle QA Engineer (Manual),36486,Тестирование
549,39025831,Unity developer / С#,3471533,Игровое ПО
550,39025831,Unity developer / С#,3471533,"Программирование, Разработка"
551,39036495,Электрогазосварщик,746556,Разнорабочий
552,39036495,Электрогазосварщик,746556,Другое
553,39036495,Электрогазосварщик,746556,"Электромонтер, Кабельщик"
554,39036495,Электрогазосварщик,746556,Сварщик
555,39036495,Электрогазосварщик,746556,Строительство
556,39036495,Электрогазосварщик,746556,Рабочие строительных специальностей
557,39072825,Ведущий инженер по защите информации,2864107,Системы видеонаблюдения
558,39072825,Ведущий инженер по защите информации,2864107,Компьютерная безопасность
559,39072825,Ведущий инженер по защите информации,2864107,Сетевые технологии
560,39072825,Ведущий инженер по защите информации,2864107,Телекоммуникации
561,39074231,Инженер по продажам (сварочное оборудование),4216864,Товары для бизнеса
562,39074231,Инженер по продажам (сварочное оборудование),4216864,Прямые продажи
563,39074231,Инженер по продажам (сварочное оборудование),4216864,Торговый представитель
564,39074231,Инженер по продажам (сварочное оборудование),4216864,Оптовая торговля
565,39074231,Инженер по продажам (сварочное оборудование),4216864,Управление продажами
566,39074231,Инженер по продажам (сварочное оборудование),4216864,"Станки, тяжелое оборудование"
567,39095452,Воспитатель в логопедическую группу,3135026,Дошкольное образование
568,39095478,Помощник воспитателя,3135026,"Воспитатель, Гувернантка/гувернёр, Няня"
569,39095478,Помощник воспитателя,3135026,"Наука, Образование"
570,39095513,Воспитатель,3135026,"Воспитатель, Гувернантка/гувернёр, Няня"
571,39095513,Воспитатель,3135026,Преподавание
572,39104019,Инженер ПТО,200419,Строительство
573,39104019,Инженер ПТО,200419,Инженер
574,39113567,Сетевой инженер,4361919,Сервисный инженер
575,39113567,Сетевой инженер,4361919,Инсталляция и настройка оборудования
576,39113567,Сетевой инженер,4361919,Сетевые технологии
577,39113567,Сетевой инженер,4361919,Системный администратор
578,39113567,Сетевой инженер,4361919,Инженер
579,39129222,Технический специалист,3682560,Компьютерная безопасность
580,39129222,Технический специалист,3682560,Системный администратор
581,39129222,Технический специалист,3682560,"Поддержка, Helpdesk"
582,39129222,Технический специалист,3682560,Администратор баз данных
583,39129222,Технический специалист,3682560,Интернет
584,39133941,Начинающий специалист call-центра (удаленно),3776,Ввод данных
585,39133941,Начинающий специалист call-центра (удаленно),3776,"Начальный уровень, Мало опыта"
586,39133941,Начинающий специалист call-центра (удаленно),3776,Сотрудник call-центра
587,39133941,Начинающий специалист call-центра (удаленно),3776,Административный персонал
588,39133941,Начинающий специалист call-центра (удаленно),3776,Продажи
589,39133941,Начинающий специалист call-центра (удаленно),3776,Менеджер по работе с клиентами
590,39134078,Специалист телемаркетинга,3776,"Телекоммуникации, Сетевые решения"
591,39134078,Специалист телемаркетинга,3776,"Продажи по телефону, Телемаркетинг"
592,39134078,Специалист телемаркетинга,3776,Продажи
593,39134078,Специалист телемаркетинга,3776,Телекоммуникации
594,39134078,Специалист телемаркетинга,3776,Сотрудник call-центра
595,39143158,Ведущий инженер-электроник,792880,Инженер
596,39143158,Ведущий инженер-электроник,792880,Радиоэлектронная промышленность
597,39158533,Программист 1С,3114311,"Программирование, Разработка"
598,39158533,Программист 1С,3114311,Системы управления предприятием (ERP)
599,39206798,Senior Kotlin / Java разработчик,1147526,"Программирование, Разработка"
600,39206798,Senior Kotlin / Java разработчик,1147526,Системная интеграция
601,39206798,Senior Kotlin / Java разработчик,1147526,Инженер
602,39206798,Senior Kotlin / Java разработчик,1147526,Интернет
603,39211961,Преподаватель английского языка для взрослых онлайн,1124769,Гуманитарные науки
604,39211961,Преподаватель английского языка для взрослых онлайн,1124769,Языки
605,39211961,Преподаватель английского языка для взрослых онлайн,1124769,Преподавание
606,39212990,Сварщик МКС (завод ТЗТО),2806361,Автомобильная промышленность
607,39230173,Менеджер по продажам инженерного ПО (BIM-технологии в ПГС),41144,Строительство
608,39230173,Менеджер по продажам инженерного ПО (BIM-технологии в ПГС),41144,Инженер
609,39230173,Менеджер по продажам инженерного ПО (BIM-технологии в ПГС),41144,"Проектирование, Архитектура"
610,39230173,Менеджер по продажам инженерного ПО (BIM-технологии в ПГС),41144,Компьютерные программы
611,39230173,Менеджер по продажам инженерного ПО (BIM-технологии в ПГС),41144,"Начальный уровень, Мало опыта"
612,39230173,Менеджер по продажам инженерного ПО (BIM-технологии в ПГС),41144,Продажи
613,39236282,Специалист по бюджетированию ремонтов,4082616,Химическая промышленность
614,39236306,Инженер-программист 3 категории,4082616,"Программирование, Разработка"
615,39236306,Инженер-программист 3 категории,4082616,Инженер
616,39236422,Ведущий инженер КИПиА,4082616,Химическая промышленность
617,39285304,Ведущий инженер-проектировщик технологического отдела,200419,Нефтепереработка
618,39285304,Ведущий инженер-проектировщик технологического отдела,200419,Инженер
619,39285304,Ведущий инженер-проектировщик технологического отдела,200419,Технолог
620,39285304,Ведущий инженер-проектировщик технологического отдела,200419,Инженер
621,39285304,Ведущий инженер-проектировщик технологического отдела,200419,"Проектирование, Архитектура"
622,39288135,Инженер-конструктор,41004,Машиностроение
623,39288135,Инженер-конструктор,41004,Автомобильная промышленность
624,39288135,Инженер-конструктор,41004,Инженер
625,39288135,Инженер-конструктор,41004,Конструктор
626,39320121,Специалист по планированию производства,65617,Бухгалтер
627,39320121,Специалист по планированию производства,65617,Бюджетирование и планирование
628,39320121,Специалист по планированию производства,65617,Планово-экономическое управление
629,39320121,Специалист по планированию производства,65617,Экономист
630,39342261,Программист 1С,2977972,"Программирование, Разработка"
631,39342261,Программист 1С,2977972,Сетевые технологии
632,39342261,Программист 1С,2977972,Системный администратор
633,39342261,Программист 1С,2977972,Системы управления предприятием (ERP)
634,39342261,Программист 1С,2977972,Администратор баз данных
635,39342261,Программист 1С,2977972,Технический писатель
636,39361316,Специалист по работе с клиентами,1813879,"Начальный уровень, Мало опыта"
637,39361316,Специалист по работе с клиентами,1813879,Сотрудник call-центра
638,39376706,Наладчик станков с ЧПУ,848358,Наладчик
639,39382662,Электрогазосварщик РАД,1886180,Строительство
640,39382662,Электрогазосварщик РАД,1886180,Другое
641,39382662,Электрогазосварщик РАД,1886180,Рабочие строительных специальностей
642,39393719,Инженер группы по эксплуатации внутризоновых сервисов ТС,3127,Инженер
643,39393719,Инженер группы по эксплуатации внутризоновых сервисов ТС,3127,Телекоммуникации
644,39396649,Web-аналитик (удалённая работа),41512,"Программирование, Разработка"
645,39396649,Web-аналитик (удалённая работа),41512,Инженер
646,39396649,Web-аналитик (удалённая работа),41512,Web инженер
647,39396649,Web-аналитик (удалённая работа),41512,Аналитик
648,39396649,Web-аналитик (удалённая работа),41512,Интернет
649,39404805,Инженер ПТО (Красноярская ГРЭС),1491222,Строительство
650,39404805,Инженер ПТО (Красноярская ГРЭС),1491222,Инженер
651,39404805,Инженер ПТО (Красноярская ГРЭС),1491222,"Проектирование, Архитектура"
652,39409075,Инженер-конструктор,848358,Машиностроение
653,39409075,Инженер-конструктор,848358,Инженер
654,39409075,Инженер-конструктор,848358,Конструктор
655,39423965,Программист 1С,235806,"Начальный уровень, Мало опыта"
656,39423965,Программист 1С,235806,"Программирование, Разработка"
657,39427318,Специалист первичной поддержки,78638,"Начальный уровень, Мало опыта"
658,39442686,Специалист по продажам пластиковых карт (проект Metro),1947,Привлечение клиентов
659,39442686,Специалист по продажам пластиковых карт (проект Metro),1947,"Начальный уровень, Мало опыта"
660,39442686,Специалист по продажам пластиковых карт (проект Metro),1947,Пластиковые карты
661,39442686,Специалист по продажам пластиковых карт (проект Metro),1947,Финансовые услуги
662,39442686,Специалист по продажам пластиковых карт (проект Metro),1947,"Начальный уровень, Мало опыта"
663,39448441,Software Engineer/Инженер-программист,3945,"Программирование, Разработка"
664,39454921,Инженер-технолог РЭА,848358,Авиационная промышленность
665,39454921,Инженер-технолог РЭА,848358,Машиностроение
666,39454921,Инженер-технолог РЭА,848358,Автомобильная промышленность
667,39454921,Инженер-технолог РЭА,848358,Инженер
668,39454921,Инженер-технолог РЭА,848358,Радиоэлектронная промышленность
669,39454921,Инженер-технолог РЭА,848358,Технолог
670,39467233,Специалист колл-центра удаленно,2354633,Продажи
671,39467233,Специалист колл-центра удаленно,2354633,"Начальный уровень, Мало опыта"
672,39467233,Специалист колл-центра удаленно,2354633,"Продажи по телефону, Телемаркетинг"
673,39479477,AQA engineer,727029,"Программирование, Разработка"
674,39479477,AQA engineer,727029,Инженер
675,39479477,AQA engineer,727029,Тестирование
676,39488727,Инженер технической поддержки,65617,"Начальный уровень, Мало опыта"
677,39488727,Инженер технической поддержки,65617,Инженер
678,39488727,Инженер технической поддержки,65617,"Поддержка, Helpdesk"
679,39488727,Инженер технической поддержки,65617,Сервисный инженер
680,39509904,Инженер ПТО,1886180,Строительство
681,39509904,Инженер ПТО,1886180,Прораб
682,39522565,Middle .NET Backend разработчик,652096,"Программирование, Разработка"
683,39522565,Middle .NET Backend разработчик,652096,Компьютерная безопасность
684,39522565,Middle .NET Backend разработчик,652096,Тестирование
685,39522565,Middle .NET Backend разработчик,652096,Web инженер
686,39522565,Middle .NET Backend разработчик,652096,Стартапы
687,39531437,Специалист по внедрению смол на рынок деревообработки,124322,Химическая промышленность
688,39531437,Специалист по внедрению смол на рынок деревообработки,124322,Стройматериалы
689,39531437,Специалист по внедрению смол на рынок деревообработки,124322,"Производство, Технологии"
690,39531437,Специалист по внедрению смол на рынок деревообработки,124322,Химия
691,39551481,Заведующий районной больницей / врач - специалист,1363933,Другое
692,39551481,Заведующий районной больницей / врач - специалист,1363933,Лечащий врач
693,39565406,Специалист по продажам и работе с клиентами 63.RU,152063,Услуги для бизнеса
694,39565406,Специалист по продажам и работе с клиентами 63.RU,152063,Прямые продажи
695,39565406,Специалист по продажам и работе с клиентами 63.RU,152063,Управление продажами
696,39565406,Специалист по продажам и работе с клиентами 63.RU,152063,"Продажи по телефону, Телемаркетинг"
697,39565406,Специалист по продажам и работе с клиентами 63.RU,152063,Продажи
698,39565406,Специалист по продажам и работе с клиентами 63.RU,152063,Менеджер по работе с клиентами
699,39575536,Инженер по эксплуатации систем защиты от DDoS-атак,3127,Инженер
700,39575536,Инженер по эксплуатации систем защиты от DDoS-атак,3127,Телекоммуникации
701,39582409,Инженер по АСУ ТП,200419,"Программирование, Разработка"
702,39582409,Инженер по АСУ ТП,200419,Системы управления предприятием (ERP)
703,39582409,Инженер по АСУ ТП,200419,Инженер
704,39582409,Инженер по АСУ ТП,200419,Системы автоматизированного проектирования
705,39582409,Инженер по АСУ ТП,200419,Инженер
706,39582409,Инженер по АСУ ТП,200419,Инженер
707,39583472,Инженер-проектировщик электроснабжения,200419,Строительство
708,39583472,Инженер-проектировщик электроснабжения,200419,Инженер
709,39583472,Инженер-проектировщик электроснабжения,200419,"Проектирование, Архитектура"
710,39612944,Middle .NET Backend разработчик,46769,"Программирование, Разработка"
711,39612944,Middle .NET Backend разработчик,46769,Web инженер
712,39612944,Middle .NET Backend разработчик,46769,Web мастер
713,39626357,Специалист по снабжению (оргтехника),41512,Товары для бизнеса
714,39626357,Специалист по снабжению (оргтехника),41512,Управление закупками
715,39632548,Java-разработчик (разработка гибридного хранилища данных),3529,Банковское ПО
716,39632548,Java-разработчик (разработка гибридного хранилища данных),3529,"Программирование, Разработка"
717,39632548,Java-разработчик (разработка гибридного хранилища данных),3529,Системная интеграция
718,39632548,Java-разработчик (разработка гибридного хранилища данных),3529,Администратор баз данных
719,39632548,Java-разработчик (разработка гибридного хранилища данных),3529,Аналитик
720,39646975,"Кредитный специалист (автокредитование, договор ГПХ)",1947,Автокредитование
721,39646975,"Кредитный специалист (автокредитование, договор ГПХ)",1947,"Начальный уровень, Мало опыта"
722,39646975,"Кредитный специалист (автокредитование, договор ГПХ)",1947,Кредиты: розничные
723,39646975,"Кредитный специалист (автокредитование, договор ГПХ)",1947,"Автомобили, Запчасти"
724,39646975,"Кредитный специалист (автокредитование, договор ГПХ)",1947,"Начальный уровень, Мало опыта"
725,39646975,"Кредитный специалист (автокредитование, договор ГПХ)",1947,Автострахование
726,39653201,Ведущий специалист по кадрам,1618834,Управление персоналом
727,39653201,Ведущий специалист по кадрам,1618834,Учет кадров
728,39653201,Ведущий специалист по кадрам,1618834,"Управление персоналом, Тренинги"
729,39658038,Инженер-энергетик,41512,Эксплуатация
730,39658038,Инженер-энергетик,41512,Инженер
731,39658038,Инженер-энергетик,41512,Энергетик производства
732,39719138,Программист 1С 8 (Самара),41512,"Программирование, Разработка"
733,39733485,Маркетолог-аналитик,31326,Исследования рынка
734,39733485,Маркетолог-аналитик,31326,Аналитик
735,39787547,Jinior/Middle FullStack разработчик,2198467,"Программирование, Разработка"
736,39787547,Jinior/Middle FullStack разработчик,2198467,Системная интеграция
737,39787547,Jinior/Middle FullStack разработчик,2198467,Управление проектами
738,39787547,Jinior/Middle FullStack разработчик,2198467,Web инженер
739,39787547,Jinior/Middle FullStack разработчик,2198467,Аналитик
740,39788600,Java developer,4612153,"Программирование, Разработка"
741,39788600,Java developer,4612153,Инженер
742,39788600,Java developer,4612153,Web инженер
743,39788600,Java developer,4612153,Web мастер
744,39804382,Java-разработчик (Middle),36486,"Программирование, Разработка"
745,39804382,Java-разработчик (Middle),36486,Инженер
746,39811554,Ведущий разработчик/Разработчик 1С,117502,"Программирование, Разработка"
747,39811554,Ведущий разработчик/Разработчик 1С,117502,Системная интеграция
748,39811554,Ведущий разработчик/Разработчик 1С,117502,Системы управления предприятием (ERP)
749,39811554,Ведущий разработчик/Разработчик 1С,117502,Инженер
750,39811554,Ведущий разработчик/Разработчик 1С,117502,CRM системы
751,39824360,PHP разработчик / PHP Developer (удаленно),570957,"Программирование, Разработка"
752,39824360,PHP разработчик / PHP Developer (удаленно),570957,Электронная коммерция
753,39825781,Специалист по маркетингу в санаторий,3437792,Управление маркетингом
754,39825781,Специалист по маркетингу в санаторий,3437792,Исследования рынка
755,39825781,Специалист по маркетингу в санаторий,3437792,Менеджер по работе с клиентами
756,39825781,Специалист по маркетингу в санаторий,3437792,"PR, Маркетинговые коммуникации"
757,39826375,Специалист второй линии поддержки TESSA,4872,Банковское ПО
758,39826375,Специалист второй линии поддержки TESSA,4872,Системный администратор
759,39826375,Специалист второй линии поддержки TESSA,4872,Инженер
760,39826375,Специалист второй линии поддержки TESSA,4872,"Поддержка, Helpdesk"
761,39833815,Ведущий Java разработчик (удаленно),2032205,"Программирование, Разработка"
762,39844250,Специалист по работе с клиентами (Call-центр),3529,"Начальный уровень, Мало опыта"
763,39844250,Специалист по работе с клиентами (Call-центр),3529,Пластиковые карты
764,39844250,Специалист по работе с клиентами (Call-центр),3529,"Начальный уровень, Мало опыта"
765,39844250,Специалист по работе с клиентами (Call-центр),3529,Административный персонал
766,39844250,Специалист по работе с клиентами (Call-центр),3529,"Финансы, Банки, Инвестиции"
767,39844250,Специалист по работе с клиентами (Call-центр),3529,Сотрудник call-центра
768,39855107,Специалист отдела продаж (Металлоконструкции),1327634,Машиностроение
769,39855107,Специалист отдела продаж (Металлоконструкции),1327634,Нефтепереработка
770,39855107,Специалист отдела продаж (Металлоконструкции),1327634,Цветные металлы
771,39855107,Специалист отдела продаж (Металлоконструкции),1327634,Менеджер по работе с клиентами
772,39855107,Специалист отдела продаж (Металлоконструкции),1327634,"Станки, тяжелое оборудование"
773,39855107,Специалист отдела продаж (Металлоконструкции),1327634,Металлопрокат
774,39870736,PHP разработчик / PHP Developer (удаленно),570957,"Программирование, Разработка"
775,39870736,PHP разработчик / PHP Developer (удаленно),570957,Электронная коммерция
776,39916342,Инженер связи,4082616,Сетевые технологии
777,39916342,Инженер связи,4082616,Телекоммуникации
778,39917609,Специалист по корпоративным продажам автомобилей,46245,Тендеры
779,39917609,Специалист по корпоративным продажам автомобилей,46245,"Автомобили, Запчасти"
780,39917609,Специалист по корпоративным продажам автомобилей,46245,Продажа
781,39929324,Инженер АСУ ТП (нефтегазодобывающая компания),1088492,"Программирование, Разработка"
782,39929324,Инженер АСУ ТП (нефтегазодобывающая компания),1088492,Системная интеграция
783,39929324,Инженер АСУ ТП (нефтегазодобывающая компания),1088492,Инженер
784,39929324,Инженер АСУ ТП (нефтегазодобывающая компания),1088492,Системы автоматизированного проектирования
785,39929324,Инженер АСУ ТП (нефтегазодобывающая компания),1088492,Бурение
786,39929324,Инженер АСУ ТП (нефтегазодобывающая компания),1088492,Газ
787,39932198,Специалист по закупкам,4096944,Продукты питания
788,39932198,Специалист по закупкам,4096944,Управление закупками
789,39932410,Специалист по тестированию 1С,551368,"Программирование, Разработка"
790,39932410,Специалист по тестированию 1С,551368,Инженер
791,39932410,Специалист по тестированию 1С,551368,Тестирование
792,39933331,Начинающий специалист / онлайн консультант,4369697,Продажи
793,39933331,Начинающий специалист / онлайн консультант,4369697,"Начальный уровень, Мало опыта"
794,39949973,DevOps-инженер,46769,"Программирование, Разработка"
795,39949973,DevOps-инженер,46769,Сетевые технологии
796,39949973,DevOps-инженер,46769,Системная интеграция
797,39949973,DevOps-инженер,46769,Системы автоматизированного проектирования
798,39949973,DevOps-инженер,46769,"Поддержка, Helpdesk"
799,39953411,Lead Software Engineer JAVA,3945,"Программирование, Разработка"
800,39953411,Lead Software Engineer JAVA,3945,Компьютерная безопасность
801,39953411,Lead Software Engineer JAVA,3945,Системная интеграция
802,39953411,Lead Software Engineer JAVA,3945,Администратор баз данных
803,39953411,Lead Software Engineer JAVA,3945,Телекоммуникации
804,39953411,Lead Software Engineer JAVA,3945,Управление проектами
805,39969596,Инженер-программист Отдела проектирования и внедрения АСУП,4082616,"Программирование, Разработка"
806,39971338,Аналитик по производству,119686,Пищевая промышленность
807,39971338,Аналитик по производству,119686,Контроль качества
808,39971338,Аналитик по производству,119686,Закупки и снабжение
809,39971338,Аналитик по производству,119686,Технолог
810,39971338,Аналитик по производству,119686,Планово-экономическое управление
811,39971338,Аналитик по производству,119686,Экономист
812,39973557,Ведущий специалист по охране труда,41512,Эксплуатация
813,39973557,Ведущий специалист по охране труда,41512,Инженер
814,39973557,Ведущий специалист по охране труда,41512,Пожарная безопасность
815,39973557,Ведущий специалист по охране труда,41512,Охрана труда
816,39986539,Middle .Net Backend разработчик,665470,Передача данных и доступ в интернет
817,39986539,Middle .Net Backend разработчик,665470,"Программирование, Разработка"
818,39986539,Middle .Net Backend разработчик,665470,Системная интеграция
819,39986539,Middle .Net Backend разработчик,665470,Инженер
820,39986539,Middle .Net Backend разработчик,665470,Интернет
821,39986539,Middle .Net Backend разработчик,665470,Стартапы
822,39996731,Инженер по снабжению (с опытом работы в снабжении на техническом производстве),2761134,"Закупки, Снабжение"
823,40012677,Инженер по охране труда и технике безопасности,1947314,Охрана труда
824,40025051,Разработчик Java,2163044,"Программирование, Разработка"
825,40025051,Разработчик Java,2163044,Системная интеграция
826,40025051,Разработчик Java,2163044,Системы управления предприятием (ERP)
827,40025051,Разработчик Java,2163044,Системы автоматизированного проектирования
828,40026123,Оператор колл-центра / Специалист по работе с клиентами (удаленно),1429999,Сотрудник call-центра
829,40026123,Оператор колл-центра / Специалист по работе с клиентами (удаленно),1429999,Телекоммуникации
830,40026123,Оператор колл-центра / Специалист по работе с клиентами (удаленно),1429999,"Продажи по телефону, Телемаркетинг"
831,40029816,Специалист по планированию производства,119686,Пищевая промышленность
832,40029816,Специалист по планированию производства,119686,Технолог
833,40029816,Специалист по планированию производства,119686,Другое
834,40029816,Специалист по планированию производства,119686,Планово-экономическое управление
835,40029816,Специалист по планированию производства,119686,Экономист
836,40048014,Инженер-сметчик,184497,Строительство
837,40048014,Инженер-сметчик,184497,Инженер
838,40048014,Инженер-сметчик,184497,Другое
839,40048014,Инженер-сметчик,184497,"Проектирование, Архитектура"
840,40061213,Электрогазосварщик,3133442,Сварщик
841,40067048,Дефектоскопист (инженер-лаборант),788011,Химическая промышленность
